sha,file,type,begin,end
0dd4621f34f6043071474220a082268cda124b9d,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,1248,1259
0dd4621f34f6043071474220a082268cda124b9d,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,960,970
0dd4621f34f6043071474220a082268cda124b9d,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,562,573
0dd4621f34f6043071474220a082268cda124b9d,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,194,236
0dd4621f34f6043071474220a082268cda124b9d,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,1626,1637
529580f88e6e9c694a705028e08fd3ee59fd260a,ql/src/java/org/apache/hadoop/hive/ql/parse/MaskAndFilterInfo.java,CHANGE_SIGNATURE,29,36
7049f49d9574587b2eb5896bab8415d7cd7c1ef1,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ConstantPropagateProcFactory.java,CHANGE_SIGNATURE,462,502
ddab69c495ce6c325d7e06cfb0c704546e0d56b9,common/src/java/org/apache/hadoop/hive/common/type/HiveVarchar.java,CHANGE_SIGNATURE,61,66
14bcbab13a1dd925943ffa860138e89a0521e888,common/src/java/org/apache/hive/common/util/StreamPrinter.java,CHANGE_SIGNATURE,38,42
37e6e1bf56d7d2fd557730380b147c745fc051ce,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java,EXTRACT,818,820
caafd88f9b50241ece9fcf5ed173409c3aef0d25,beeline/src/java/org/apache/hive/beeline/BeeLineCommandCompleter.java,CHANGE_SIGNATURE,34,51
eb56666d8c3e941d8846f8c189c4f4b255acee1c,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java,CHANGE_SIGNATURE,755,802
be20e60262348155d7b81c4a0ec0a727136652a8,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/services/impl/LlapWebServices.java,CHANGE_SIGNATURE,69,74
12cb6a98e20fff9a1e0d8c615c76af2dc85ebce4,ql/src/java/org/apache/hadoop/hive/ql/exec/DummyStoreOperator.java,PUSH_DOWN_IMPL,120,123
12cb6a98e20fff9a1e0d8c615c76af2dc85ebce4,ql/src/java/org/apache/hadoop/hive/ql/exec/CollectOperator.java,PUSH_DOWN_IMPL,96,99
12cb6a98e20fff9a1e0d8c615c76af2dc85ebce4,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/util/FakeCaptureOutputOperator.java,PUSH_DOWN_IMPL,103,106
12cb6a98e20fff9a1e0d8c615c76af2dc85ebce4,ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java,PUSH_DOWN_IMPL,1346,1349
12cb6a98e20fff9a1e0d8c615c76af2dc85ebce4,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorSelectOperator.java,PUSH_DOWN_IMPL,177,180
12cb6a98e20fff9a1e0d8c615c76af2dc85ebce4,ql/src/java/org/apache/hadoop/hive/ql/exec/SparkHashTableSinkOperator.java,EXTRACT,199,201
12cb6a98e20fff9a1e0d8c615c76af2dc85ebce4,ql/src/java/org/apache/hadoop/hive/ql/exec/AbstractFileMergeOperator.java,PUSH_DOWN_IMPL,285,288
12cb6a98e20fff9a1e0d8c615c76af2dc85ebce4,ql/src/java/org/apache/hadoop/hive/ql/exec/ListSinkOperator.java,PUSH_DOWN_IMPL,109,112
12cb6a98e20fff9a1e0d8c615c76af2dc85ebce4,ql/src/java/org/apache/hadoop/hive/ql/exec/TerminalOperator.java,PUSH_DOWN_IMPL,42,45
12cb6a98e20fff9a1e0d8c615c76af2dc85ebce4,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorGroupByOperator.java,PUSH_DOWN_IMPL,989,992
12cb6a98e20fff9a1e0d8c615c76af2dc85ebce4,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/util/FakeVectorDataSourceOperator.java,PUSH_DOWN_IMPL,91,94
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizationValidator.java,CHANGE_SIGNATURE,39,43
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveV1Authorizer.java,CHANGE_SIGNATURE,67,72
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,itests/util/src/main/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidatorForTest.java,CHANGE_SIGNATURE,94,107
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/authorization/plugin/TestHiveAuthorizerShowFilters.java,CHANGE_SIGNATURE,78,90
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/DummyHiveAuthorizationValidator.java,CHANGE_SIGNATURE,47,51
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/DummyHiveAuthorizationValidator.java,CHANGE_SIGNATURE,40,45
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/QueryContext.java,RENAME,23,61
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizerImpl.java,CHANGE_SIGNATURE,91,95
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizationValidator.java,CHANGE_SIGNATURE,33,37
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidator.java,CHANGE_SIGNATURE,142,151
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizer.java,CHANGE_SIGNATURE,154,165
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidator.java,CHANGE_SIGNATURE,66,88
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizerImpl.java,CHANGE_SIGNATURE,83,88
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizer.java,CHANGE_SIGNATURE,168,179
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestJdbcMetadataApiAuth.java,CHANGE_SIGNATURE,77,84
7e0b08c1d1b05ae647921ecf7ea4998908ed9c66,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveV1Authorizer.java,CHANGE_SIGNATURE,392,397
4f9194d1621d7f6574fa03100cf25bc927835ded,shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java,EXTRACT,529,566
4f9194d1621d7f6574fa03100cf25bc927835ded,itests/hive-unit/src/main/java/org/apache/hive/jdbc/miniHS2/MiniHS2.java,CHANGE_SIGNATURE,182,263
91ab819a18d6271a6c8905d085ad90b1b184ecae,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/MiniLlapCluster.java,CHANGE_SIGNATURE,59,69
91ab819a18d6271a6c8905d085ad90b1b184ecae,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/MiniLlapCluster.java,CHANGE_SIGNATURE,82,161
91ab819a18d6271a6c8905d085ad90b1b184ecae,itests/util/src/main/java/org/apache/hadoop/hive/llap/LlapItUtils.java,CHANGE_SIGNATURE,40,88
6a1f8a835e13d0e0d3500fce02da8c14de34a023,itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/MiniHiveKdc.java,EXTRACT,177,194
6a1f8a835e13d0e0d3500fce02da8c14de34a023,itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/MiniHiveKdc.java,EXTRACT,207,225
6a1f8a835e13d0e0d3500fce02da8c14de34a023,service/src/java/org/apache/hive/service/auth/HiveAuthFactory.java,EXTRACT,227,230
6a1f8a835e13d0e0d3500fce02da8c14de34a023,service/src/java/org/apache/hive/service/auth/HiveAuthFactory.java,EXTRACT,227,230
6a1f8a835e13d0e0d3500fce02da8c14de34a023,itests/hive-unit/src/main/java/org/apache/hive/jdbc/miniHS2/MiniHS2.java,CHANGE_SIGNATURE,176,257
d94e8d08dd1d92c9eee99f60273e895a4a633b23,llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java,EXTRACT,208,210
d94e8d08dd1d92c9eee99f60273e895a4a633b23,llap-client/src/java/org/apache/hadoop/hive/llap/tez/LlapProtocolClientProxy.java,CHANGE_SIGNATURE,142,146
03b81bc9c40b6de4f238f6b7660488e711b869c4,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/RemoteHiveSparkClient.java,EXTRACT,152,155
547c5cfce9587de31a58622589a63eba62a4b120,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java,CHANGE_SIGNATURE,101,225
547c5cfce9587de31a58622589a63eba62a4b120,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/services/impl/LlapWebServices.java,CHANGE_SIGNATURE,41,44
184e0e1da55c576cd8766c52423bcbcd4a2be69b,shims/common/src/main/java/org/apache/hadoop/hive/shims/HadoopShims.java,CHANGE_SIGNATURE,92,93
184e0e1da55c576cd8766c52423bcbcd4a2be69b,shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java,CHANGE_SIGNATURE,368,375
184e0e1da55c576cd8766c52423bcbcd4a2be69b,shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java,CHANGE_SIGNATURE,385,393
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,2244,2248
8225cb6aedba7e49515da44f092405994f9a22b6,orc/src/java/org/apache/orc/impl/RunLengthIntegerReader.java,CHANGE_SIGNATURE,101,122
8225cb6aedba7e49515da44f092405994f9a22b6,orc/src/java/org/apache/orc/impl/RunLengthIntegerReaderV2.java,CHANGE_SIGNATURE,362,384
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,232,263
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,1535,1563
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,976,990
8225cb6aedba7e49515da44f092405994f9a22b6,orc/src/java/org/apache/orc/impl/IntegerReader.java,CHANGE_SIGNATURE,58,64
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,648,663
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,2139,2172
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,2002,2039
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,1354,1395
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,721,772
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,2327,2331
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,834,886
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,1817,1872
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,1643,1657
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,389,404
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,475,490
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,324,339
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,1499,1532
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,2421,2425
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,1255,1270
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,1146,1172
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,1928,1967
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,1483,1486
8225cb6aedba7e49515da44f092405994f9a22b6,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,CHANGE_SIGNATURE,561,576
255069e4f1bb1ac874f5a3472ebed1abf26e8187,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseContext.java,CHANGE_SIGNATURE,120,211
255069e4f1bb1ac874f5a3472ebed1abf26e8187,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,RENAME,10350,10358
28d1082b4a2acfa46beddc52e4d3944e783b6f21,ql/src/java/org/apache/hadoop/hive/llap/LlapInputSplit.java,CHANGE_SIGNATURE,41,48
4e9f95a1bad89ac4ea0cefc65eeba7a1e56a948d,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,CHANGE_SIGNATURE,850,853
4e9f95a1bad89ac4ea0cefc65eeba7a1e56a948d,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,CHANGE_SIGNATURE,1690,1699
39d66a439c02ea2b5c7501b362c0d8f9b8d22cc0,hplsql/src/main/java/org/apache/hive/hplsql/functions/Function.java,EXTRACT_MOVE,383,391
39d66a439c02ea2b5c7501b362c0d8f9b8d22cc0,hplsql/src/main/java/org/apache/hive/hplsql/functions/Function.java,EXTRACT_MOVE,383,391
39d66a439c02ea2b5c7501b362c0d8f9b8d22cc0,hplsql/src/main/java/org/apache/hive/hplsql/Meta.java,RENAME,141,168
39d66a439c02ea2b5c7501b362c0d8f9b8d22cc0,hplsql/src/main/java/org/apache/hive/hplsql/functions/Function.java,EXTRACT_MOVE,383,391
39d66a439c02ea2b5c7501b362c0d8f9b8d22cc0,hplsql/src/main/java/org/apache/hive/hplsql/functions/Function.java,EXTRACT_MOVE,383,391
39d66a439c02ea2b5c7501b362c0d8f9b8d22cc0,hplsql/src/main/java/org/apache/hive/hplsql/functions/Function.java,EXTRACT_MOVE,383,391
39d66a439c02ea2b5c7501b362c0d8f9b8d22cc0,hplsql/src/main/java/org/apache/hive/hplsql/functions/Function.java,CHANGE_SIGNATURE,219,248
b431c2788cd37fc788acd48beaf31c403361c1f0,ql/src/java/org/apache/hadoop/hive/ql/io/parquet/convert/HiveSchemaConverter.java,INLINE,121,126
20a8192a2b8f36da5ef2d5d61d77de1e70188b1d,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/ObjectContainer.java,CHANGE_SIGNATURE,63,73
20a8192a2b8f36da5ef2d5d61d77de1e70188b1d,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HybridHashTableContainer.java,CHANGE_SIGNATURE,281,396
20a8192a2b8f36da5ef2d5d61d77de1e70188b1d,llap-common/src/java/org/apache/hadoop/hive/llap/LlapUtil.java,EXTRACT_MOVE,21,25
20a8192a2b8f36da5ef2d5d61d77de1e70188b1d,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/ObjectContainer.java,CHANGE_SIGNATURE,75,97
20a8192a2b8f36da5ef2d5d61d77de1e70188b1d,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HybridHashTableContainer.java,CHANGE_SIGNATURE,140,154
20a8192a2b8f36da5ef2d5d61d77de1e70188b1d,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/KeyValueContainer.java,CHANGE_SIGNATURE,74,97
20a8192a2b8f36da5ef2d5d61d77de1e70188b1d,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/KeyValueContainer.java,CHANGE_SIGNATURE,62,72
20a8192a2b8f36da5ef2d5d61d77de1e70188b1d,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/VectorMapJoinRowBytesContainer.java,CHANGE_SIGNATURE,78,88
09b00fc863d19cf513fe1d188bb671f370f64c2d,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorDateExpressions.java,INLINE,80,91
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorExpressionWriter.java,CHANGE_SIGNATURE,47,47
52016296cf7de89d868e1073a3376b330fee0955,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/TimestampColumnVector.java,RENAME,88,96
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorHashKeyWrapper.java,CHANGE_SIGNATURE,66,95
52016296cf7de89d868e1073a3376b330fee0955,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/TimestampColumnVector.java,INLINE,119,129
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/util/DateTimeMath.java,EXTRACT,368,380
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorHashKeyWrapper.java,CHANGE_SIGNATURE,304,308
52016296cf7de89d868e1073a3376b330fee0955,serde/src/java/org/apache/hadoop/hive/serde2/io/TimestampWritable.java,MOVE_RENAME,617,646
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprTimestampColumnScalarBase.java,CHANGE_SIGNATURE,44,50
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/util/DateTimeMath.java,EXTRACT,161,171
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprTimestampScalarColumnBase.java,CHANGE_SIGNATURE,43,49
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/util/DateTimeMath.java,EXTRACT,264,277
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastStringToIntervalDayTime.java,CHANGE_SIGNATURE,116,126
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/util/DateTimeMath.java,EXTRACT,111,123
52016296cf7de89d868e1073a3376b330fee0955,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorMathFunctions.java,CHANGE_SIGNATURE,256,274
52016296cf7de89d868e1073a3376b330fee0955,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/TimestampColumnVector.java,MOVE_RENAME,160,170
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/util/DateTimeMath.java,EXTRACT,315,326
52016296cf7de89d868e1073a3376b330fee0955,serde/src/java/org/apache/hadoop/hive/serde2/io/TimestampWritable.java,EXTRACT_MOVE,565,571
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorExpressionWriterFactory.java,CHANGE_SIGNATURE,204,210
52016296cf7de89d868e1073a3376b330fee0955,storage-api/src/java/org/apache/hive/common/util/IntervalDayTimeUtils.java,MOVE,65,68
52016296cf7de89d868e1073a3376b330fee0955,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/util/VectorizedRowGroupGenUtil.java,CHANGE_SIGNATURE,82,111
52016296cf7de89d868e1073a3376b330fee0955,storage-api/src/java/org/apache/hive/common/util/IntervalDayTimeUtils.java,MOVE,74,76
52016296cf7de89d868e1073a3376b330fee0955,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/TimestampColumnVector.java,INLINE,382,394
52016296cf7de89d868e1073a3376b330fee0955,storage-api/src/java/org/apache/hive/common/util/IntervalDayTimeUtils.java,MOVE,70,72
52016296cf7de89d868e1073a3376b330fee0955,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/TimestampColumnVector.java,CHANGE_SIGNATURE,207,216
52016296cf7de89d868e1073a3376b330fee0955,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/TimestampColumnVector.java,RENAME,98,106
52016296cf7de89d868e1073a3376b330fee0955,storage-api/src/java/org/apache/hadoop/hive/common/type/RandomTypeUtil.java,EXTRACT,59,96
52016296cf7de89d868e1073a3376b330fee0955,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprTimestampScalarScalarBase.java,CHANGE_SIGNATURE,44,50
52016296cf7de89d868e1073a3376b330fee0955,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/TimestampColumnVector.java,CHANGE_SIGNATURE,196,205
52016296cf7de89d868e1073a3376b330fee0955,storage-api/src/java/org/apache/hive/common/util/IntervalDayTimeUtils.java,MOVE,61,63
134f2f749e1981738a660843e911db173c86bcfa,llap-server/src/java/org/apache/hadoop/hive/llap/ext/LlapTaskUmbilicalExternalClient.java,CHANGE_SIGNATURE,87,101
968620932301dc64cd435292726943a6c0a42551,metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/ColumnStatsAggregatorFactory.java,CHANGE_SIGNATURE,37,64
2449d1dfe9429363a9458d2004ec2405f5aa9035,contrib/src/java/org/apache/hadoop/hive/contrib/serde2/MultiDelimitSerDe.java,RENAME,139,162
2449d1dfe9429363a9458d2004ec2405f5aa9035,contrib/src/java/org/apache/hadoop/hive/contrib/serde2/MultiDelimitSerDe.java,RENAME,164,198
e384b2b657c819d5963b8f76222f78bb479a29a2,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorDateExpressions.java,EXTRACT,87,98
3b6b56d7000ee1d80c0f191611968d4249f311d7,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java,RENAME,460,463
3b6b56d7000ee1d80c0f191611968d4249f311d7,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReader.java,RENAME,52,57
ab095f0bc24447ab73843a1ae23a32f7b6c4bd1a,hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/SecureProxySupport.java,CHANGE_SIGNATURE,171,198
e665f020b419cf9096006c45f4afcda13fa9e882,service/src/java/org/apache/hive/service/auth/LdapAuthenticationProviderImpl.java,CHANGE_SIGNATURE,396,444
2173e1d94d91795df02c9809324c131a2f3d6a03,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java,CHANGE_SIGNATURE,455,457
e3ca81ea7552193f9e4ec7c83cd220856f64d7ac,metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,CHANGE_SIGNATURE,978,1006
e3ca81ea7552193f9e4ec7c83cd220856f64d7ac,metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,CHANGE_SIGNATURE,967,976
a6155b75e3067803d264c9b03ec84e72a9624d38,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,EXTRACT,8548,8552
1621d01f8255532f72d53295442c54c63b4fc4f1,common/src/java/org/apache/hive/common/util/StreamPrinter.java,CHANGE_SIGNATURE,38,42
a65917a3b9699a09fb5fe2569785ab1b14c17b0a,common/src/java/org/apache/hive/common/util/StreamPrinter.java,CHANGE_SIGNATURE,38,42
0b574501c538d8011898fbe23a712feffc2925b6,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/WindowingTableFunction.java,PUSH_DOWN,925,967
0b574501c538d8011898fbe23a712feffc2925b6,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/WindowingTableFunction.java,CHANGE_SIGNATURE,1182,1184
0b574501c538d8011898fbe23a712feffc2925b6,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/WindowingTableFunction.java,PUSH_DOWN,1055,1080
0b574501c538d8011898fbe23a712feffc2925b6,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/WindowingTableFunction.java,PUSH_DOWN_IMPL,1349,1361
0b574501c538d8011898fbe23a712feffc2925b6,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/WindowingTableFunction.java,CHANGE_SIGNATURE,1305,1307
0b574501c538d8011898fbe23a712feffc2925b6,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/WindowingTableFunction.java,PUSH_DOWN,898,923
0b574501c538d8011898fbe23a712feffc2925b6,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/WindowingTableFunction.java,PUSH_DOWN,850,896
0b574501c538d8011898fbe23a712feffc2925b6,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/WindowingTableFunction.java,PUSH_DOWN,1131,1134
